Position,Category,Brand,Colour,Product Name,Current Price,Original Price,Discount,Product Link,Main Image,Main Image Alt,Swatch Image 1,Swatch Alt 1,Swatch Image 2,Swatch Alt 2
1,Dresses,Dorothy Perkins,,Petite Satin Jacquard Empire Long Sleeve Midi Dress,£41.25,£55.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-satin-jacquard-empire-long-sleeve-midi-dress_bqq19625?colour=berry,https://mediahub.debenhams.com/bqq19625_berry_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Satin Jacquard Empire Long Sleeve Midi Dress berry,https://mediahub.debenhams.com/bqq19625_berry_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,berry,https://mediahub.debenhams.com/bqq19625_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
2,Dresses,Dorothy Perkins,,Petite Lace Trim Sequin Mini Dress,£36.00,£45.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-lace-trim-sequin-mini-dress_bqq19233?colour=silver,https://mediahub.debenhams.com/bqq19233_silver_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Lace Trim Sequin Mini Dress silver,https://mediahub.debenhams.com/bqq19233_silver_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,silver,https://mediahub.debenhams.com/bqq19233_blue_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,blue
3,Dresses,Dorothy Perkins,,Petite Jacquard Ruffle Long Sleeve Mini Dress,£36.00,£45.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-jacquard-ruffle-long-sleeve-mini-dress_bqq19473?colour=black,https://mediahub.debenhams.com/bqq19473_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Jacquard Ruffle Long Sleeve Mini Dress black,,,,
4,Trousers,Dorothy Perkins,,Petite Tab Belted Straight Leg Trouser,£24.50,£35.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-tab-belted-straight-leg-trouser_bqq19069?colour=navy,https://mediahub.debenhams.com/bqq19069_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Tab Belted Straight Leg Trouser navy,,,,
5,Jeans,Dorothy Perkins,,Petite Comfort Stretch Skinny Jeans,£18.75,£25.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-comfort-stretch-skinny-jeans_bqq14693?colour=black,https://mediahub.debenhams.com/bqq14693_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Comfort Stretch Skinny Jeans black,https://mediahub.debenhams.com/bqq14693_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq14693_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
6,Dresses,Dorothy Perkins,,Petite Floral Tie Waist Midi Shirt Dress,£28.80,£48.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-floral-tie-waist-midi-shirt-dress_bqq13357?colour=floral,https://mediahub.debenhams.com/bqq13357_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Floral Tie Waist Midi Shirt Dress floral,,,,
7,Blazers,Dorothy Perkins,Black,Petite Black Ruched Sleeve Blazer,£18.00,£45.00,Save 60%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-black-ruched-sleeve-blazer_aqq16551?colour=black,https://mediahub.debenhams.com/aqq16551_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Black Ruched Sleeve Blazer black,,,,
8,Trousers,Dorothy Perkins,,Petite Pull On Wide Leg Trouser,£20.30,£29.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pull-on-wide-leg-trouser_bqq15744?colour=black,https://mediahub.debenhams.com/bqq15744_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pull On Wide Leg Trouser black,https://mediahub.debenhams.com/bqq15744_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq15744_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
9,Dresses,Dorothy Perkins,,Petite Lace Long Sleeve Midi Dress,£32.50,£65.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-lace-long-sleeve-midi-dress_bqq19618?colour=berry,https://mediahub.debenhams.com/bqq19618_berry_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Lace Long Sleeve Midi Dress berry,,,,
10,Knitwear,Dorothy Perkins,,Petite Crew Neck Button Cuff Jumper,£14.40,£24.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-crew-neck-button-cuff-jumper_bqq17490?colour=black,https://mediahub.debenhams.com/bqq17490_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Crew Neck Button Cuff Jumper black,https://mediahub.debenhams.com/bqq17490_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq17490_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
11,Dresses,Dorothy Perkins,,Petite Mono Spot Shirt Dress,£27.00,£45.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-mono-spot-shirt-dress_bqq19132?colour=mono,https://mediahub.debenhams.com/bqq19132_mono_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Mono Spot Shirt Dress mono,,,,
12,Dresses,Dorothy Perkins,Pink,Petite Pink Spot V Neck Long Sleeve Mini,£14.00,£28.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-spot-v-neck-long-sleeve-mini_bqq14461?colour=black,https://mediahub.debenhams.com/bqq14461_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Spot V Neck Long Sleeve Mini black,,,,
13,Tops,Dorothy Perkins,,Petite Blurred Floral Chiffon High Neck Long Sleeve Blouse,£17.40,£29.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blurred-floral-chiffon-high-neck-long-sleeve-blouse_bqq19714?colour=floral,https://mediahub.debenhams.com/bqq19714_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blurred Floral Chiffon High Neck Long Sleeve Blouse floral,,,,
14,Dresses,Dorothy Perkins,,Petite Floral Devore Keyhole Mini Dress,£27.50,£55.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-floral-devore-keyhole-mini-dress_bqq19624?colour=navy,https://mediahub.debenhams.com/bqq19624_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Floral Devore Keyhole Mini Dress navy,,,,
15,Cardigans,Dorothy Perkins,,Petite Longline Button Cuff Cardigan,£12.00,£24.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-longline-button-cuff-cardigan_bqq17492?colour=black,https://mediahub.debenhams.com/bqq17492_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Longline Button Cuff Cardigan black,https://mediahub.debenhams.com/bqq17492_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq17492_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
16,Jeans,Dorothy Perkins,,Petite Comfort Stretch Bootcut Jeans,£17.50,£25.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-comfort-stretch-bootcut-jeans_bqq14699?colour=indigo,https://mediahub.debenhams.com/bqq14699_indigo_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Comfort Stretch Bootcut Jeans indigo,https://mediahub.debenhams.com/bqq14699_indigo_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,indigo,https://mediahub.debenhams.com/bqq14699_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
17,Trousers,Dorothy Perkins,,Petite Split Detail Ponte Trouser,£14.50,£29.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-split-detail-ponte-trouser_bqq20102?colour=black,https://mediahub.debenhams.com/bqq20102_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Split Detail Ponte Trouser black,,,,
18,Dresses,Dorothy Perkins,Red,Petite Red Floral Puff Sleeve Fit And Flare Mini Dress,£23.20,£29.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-floral-puff-sleeve-fit-and-flare-mini-dress_bqq15023?colour=black,https://mediahub.debenhams.com/bqq15023_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Red Floral Puff Sleeve Fit And Flare Mini Dress black,,,,
19,Dresses,Dorothy Perkins,,Petite Puff Sleeve Fit And Flare Mini Dress,£23.20,£29.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-puff-sleeve-fit-and-flare-mini-dress_bqq15022?colour=neutral,https://mediahub.debenhams.com/bqq15022_neutral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Puff Sleeve Fit And Flare Mini Dress neutral,,,,
20,Dresses,Dorothy Perkins,,Petite Velvet Sequin Midi Dress,£39.00,£65.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-velvet-sequin-midi-dress_bqq07577?colour=bronze,https://mediahub.debenhams.com/bqq07577_bronze_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Velvet Sequin Midi Dress bronze,https://mediahub.debenhams.com/bqq07577_bronze_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,bronze,https://mediahub.debenhams.com/bqq07577_silver_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,silver
21,Trousers,Dorothy Perkins,,Petite Slim Ankle Grazer Trouser,£21.75,£29.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-slim-ankle-grazer-trouser_aqq04254?colour=black,https://mediahub.debenhams.com/aqq04254_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Slim Ankle Grazer Trouser black,,,,
22,Dresses,Dorothy Perkins,,Petite Berry Ditsy Frill Shoulder Midi Dress,£28.00,£35.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-berry-ditsy-frill-shoulder-midi-dress_bqq19785?colour=floral,https://mediahub.debenhams.com/bqq19785_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Berry Ditsy Frill Shoulder Midi Dress floral,,,,
23,Dresses,Dorothy Perkins,,Petite Khaki Floral V Neck Mini Dress,£17.50,£25.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-floral-v-neck-mini-dress_bqq19786?colour=floral,https://mediahub.debenhams.com/bqq19786_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Khaki Floral V Neck Mini Dress floral,,,,
24,Jeans,Dorothy Perkins,,Petite Comfort Stretch Slim Jeans,£17.50,£25.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-comfort-stretch-slim-jeans_bqq14696?colour=mid%20wash,https://mediahub.debenhams.com/bqq14696_mid%20wash_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Comfort Stretch Slim Jeans mid wash,https://mediahub.debenhams.com/bqq14696_mid%20wash_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,mid wash,https://mediahub.debenhams.com/bqq14696_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
25,Dresses,Dorothy Perkins,,Petite Spot Mini Dress,£21.00,£28.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-spot-mini-dress_bqq13507?colour=black,https://mediahub.debenhams.com/bqq13507_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Spot Mini Dress black,,,,
26,Trousers,Dorothy Perkins,,Petite Tab Detail Wide Leg Trouser,£28.00,£35.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-tab-detail-wide-leg-trouser_bqq18829?colour=multi,https://mediahub.debenhams.com/bqq18829_multi_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Tab Detail Wide Leg Trouser multi,,,,
27,Tops,Dorothy Perkins,,Petite Berry Spot Long Sleeve Button Front Tea Blouse,£14.50,£29.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-berry-spot-long-sleeve-button-front-tea-blouse_bqq19600?colour=berry,https://mediahub.debenhams.com/bqq19600_berry_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Berry Spot Long Sleeve Button Front Tea Blouse berry,,,,
28,Trousers,Dorothy Perkins,,Petite Button Tab Bengaline Trouser,£11.60,£29.00,Save 60%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-button-tab-bengaline-trouser_bqq16665?colour=khaki,https://mediahub.debenhams.com/bqq16665_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Button Tab Bengaline Trouser khaki,https://mediahub.debenhams.com/bqq16665_khaki_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,khaki,https://mediahub.debenhams.com/bqq16665_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
29,Dresses,Dorothy Perkins,Blue,Petite Blue Spot Printed Mini Dress,£16.80 - £18.20,£28.00,Up to 40% OFF,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-spot-printed-mini-dress_bqq07832?colour=blue,https://mediahub.debenhams.com/bqq07832_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Spot Printed Mini Dress blue,,,,
30,Dresses,Dorothy Perkins,Red,Petite Red Spot Keyhole Midi Dress,£17.50,£35.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-spot-keyhole-midi-dress_bqq19321?colour=black,https://mediahub.debenhams.com/bqq19321_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Red Spot Keyhole Midi Dress black,,,,
31,Coats & Jackets,Dorothy Perkins,,Petite Double Breasted Trench Coat,£66.75,£89.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-double-breasted-trench-coat_bqq17262?colour=camel,https://mediahub.debenhams.com/bqq17262_camel_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Double Breasted Trench Coat camel,https://mediahub.debenhams.com/bqq17262_camel_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,camel,https://mediahub.debenhams.com/bqq17262_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
32,Knitwear,Dorothy Perkins,,Petite Bobble Diamond Stitch Jumper,£24.00,£32.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-bobble-diamond-stitch-jumper_bqq19020?colour=red,https://mediahub.debenhams.com/bqq19020_red_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Bobble Diamond Stitch Jumper red,,,,
33,Jeans,Dorothy Perkins,,Petite Coated Skinny Jean,£19.20,£32.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-coated-skinny-jean_bqq14799?colour=black,https://mediahub.debenhams.com/bqq14799_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Coated Skinny Jean black,,,,
34,Dresses,Dorothy Perkins,,Petite Khaki Animal Ruched Keyhole Front Midi Dress,£21.00,£35.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-animal-ruched-keyhole-front-midi-dress_bqq19814?colour=animal,https://mediahub.debenhams.com/bqq19814_animal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Khaki Animal Ruched Keyhole Front Midi Dress animal,,,,
35,Tops,Dorothy Perkins,Black,Petite Black Ruched Front Top,£15.40,£22.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-black-ruched-front-top_bqq19254?colour=black,https://mediahub.debenhams.com/bqq19254_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Black Ruched Front Top black,,,,
36,Coats & Jackets,Dorothy Perkins,,Petite Dogtooth Wool Short Coat,£42.25,£65.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-dogtooth-wool-short-coat_bqq17944?colour=berry,https://mediahub.debenhams.com/bqq17944_berry_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Dogtooth Wool Short Coat berry,,,,
37,Dresses,Dorothy Perkins,Blue,Petite Blue Ditsy Chiffon Ruffle Hem Long Sleeve Mini Dress,£29.25,£39.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-ditsy-chiffon-ruffle-hem-long-sleeve-mini-dress_bqq19707?colour=floral,https://mediahub.debenhams.com/bqq19707_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Ditsy Chiffon Ruffle Hem Long Sleeve Mini Dress floral,,,,
38,Dresses,Dorothy Perkins,,Petite Khaki Spot Frill Shoulder Midi Dress,£26.25,£35.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-spot-frill-shoulder-midi-dress_bqq19784?colour=black,https://mediahub.debenhams.com/bqq19784_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Khaki Spot Frill Shoulder Midi Dress black,,,,
39,Dresses,Dorothy Perkins,,Petite Bengaline Mini Dress,£13.05,£29.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-bengaline-mini-dress_bqq16664?colour=black,https://mediahub.debenhams.com/bqq16664_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Bengaline Mini Dress black,https://mediahub.debenhams.com/bqq16664_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq16664_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
40,Dresses,Dorothy Perkins,,Petite Spot Button Front Tiered Long Sleeve Mini Dress,£19.50,£39.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-spot-button-front-tiered-long-sleeve-mini-dress_bqq19809?colour=black,https://mediahub.debenhams.com/bqq19809_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Spot Button Front Tiered Long Sleeve Mini Dress black,,,,
41,Coats & Jackets,Dorothy Perkins,,Petite Suedette Short Coat,£49.00,£70.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-suedette-short-coat_bqq17947?colour=camel,https://mediahub.debenhams.com/bqq17947_camel_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Suedette Short Coat camel,,,,
42,Dresses,Dorothy Perkins,,Petite Ochre Ditsy Tie Front Shirred Cuff Midi Dress,£23.40,£39.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ochre-ditsy-tie-front-shirred-cuff-midi-dress_bqq19137?colour=black,https://mediahub.debenhams.com/bqq19137_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Ochre Ditsy Tie Front Shirred Cuff Midi Dress black,,,,
43,Tops,Dorothy Perkins,Red,Petite Red Animal Shirred Hem Blouse,£17.50,£25.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-animal-shirred-hem-blouse_bqq19077?colour=red,https://mediahub.debenhams.com/bqq19077_red_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Red Animal Shirred Hem Blouse red,,,,
44,Knitwear,Dorothy Perkins,,Petite Stripe Crew Neck Button Cuff Jumper,£18.00,£24.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-stripe-crew-neck-button-cuff-jumper_bqq17491?colour=stripe,https://mediahub.debenhams.com/bqq17491_stripe_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Stripe Crew Neck Button Cuff Jumper stripe,,,,
45,Tops,Dorothy Perkins,Blue,Tall Blue Animal V Neck Empire Long Sleeve Top,£17.50,£25.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-tall-blue-animal-v-neck-empire-long-sleeve-top_bqq19794?colour=animal,https://mediahub.debenhams.com/bqq19794_animal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Tall Blue Animal V Neck Empire Long Sleeve Top animal,,,,
46,Dresses,Dorothy Perkins,,Petite Berry Ditsy Frill Neck Midi Dress,£30.40,£38.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-berry-ditsy-frill-neck-midi-dress_bqq14361?colour=berry,https://mediahub.debenhams.com/bqq14361_berry_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Berry Ditsy Frill Neck Midi Dress berry,,,,
47,Coats & Jackets,Dorothy Perkins,,Petite Funnel Neck Coat,£63.75,£85.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-funnel-neck-coat_bqq17184?colour=forest,https://mediahub.debenhams.com/bqq17184_forest_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Funnel Neck Coat forest,,,,
48,Coats & Jackets,Dorothy Perkins,,Petite Single Breasted Coat,£63.75,£85.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-single-breasted-coat_bqq17263?colour=black,https://mediahub.debenhams.com/bqq17263_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Single Breasted Coat black,https://mediahub.debenhams.com/bqq17263_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq17263_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
49,Blazers,Dorothy Perkins,,Petite Ruched Sleeve Blazer,£33.75,£45.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ruched-sleeve-blazer_bqq07311?colour=red,https://mediahub.debenhams.com/bqq07311_red_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Ruched Sleeve Blazer red,https://mediahub.debenhams.com/bqq07311_red_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,red,https://mediahub.debenhams.com/bqq07311_forest_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,forest
50,Trousers,Dorothy Perkins,,Petite High Waist Wide Leg Tailored Trouser,£28.00,£35.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-high-waist-wide-leg-tailored-trouser_bqq11238?colour=navy,https://mediahub.debenhams.com/bqq11238_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite High Waist Wide Leg Tailored Trouser navy,https://mediahub.debenhams.com/bqq11238_navy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,navy,https://mediahub.debenhams.com/bqq11238_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
51,Coats & Jackets,Dorothy Perkins,,Petite Military Double Breasted Maxi Coat,£64.35,£99.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-military-double-breasted-maxi-coat_bqq03787?colour=navy,https://mediahub.debenhams.com/bqq03787_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Military Double Breasted Maxi Coat navy,https://mediahub.debenhams.com/bqq03787_navy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,navy,https://mediahub.debenhams.com/bqq03787_wine_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,wine
52,Blazers,Dorothy Perkins,,Petite Velvet Blazer,£44.25,£59.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-velvet-blazer_bqq19906?colour=black,https://mediahub.debenhams.com/bqq19906_black_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Velvet Blazer black,https://mediahub.debenhams.com/bqq19906_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq19906_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
53,Tops,Dorothy Perkins,,Petite Sequin T-shirt,£23.20,£29.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-sequin-t-shirt_bqq19194?colour=green,https://mediahub.debenhams.com/bqq19194_green_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Sequin T-shirt green,,,,
54,Coats & Jackets,Dorothy Perkins,,Petite Longline Belted Coat,£72.00,£90.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-longline-belted-coat_bqq11638?colour=pink,https://mediahub.debenhams.com/bqq11638_pink_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Longline Belted Coat pink,https://mediahub.debenhams.com/bqq11638_pink_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,pink,https://mediahub.debenhams.com/bqq11638_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
55,Skirts,Dorothy Perkins,,Petite Velvet Sequin Mini Skirt,£23.20,£29.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-velvet-sequin-mini-skirt_bqq19202?colour=silver,https://mediahub.debenhams.com/bqq19202_silver_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Velvet Sequin Mini Skirt silver,https://mediahub.debenhams.com/bqq19202_silver_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,silver,https://mediahub.debenhams.com/bqq19202_green_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,green
56,Trousers,Dorothy Perkins,,Petite Plain Ankle Grazer,£23.20,£29.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-plain-ankle-grazer_bqq07213?colour=red,https://mediahub.debenhams.com/bqq07213_red_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Plain Ankle Grazer red,https://mediahub.debenhams.com/bqq07213_red_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,red,https://mediahub.debenhams.com/bqq07213_burgundy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,burgundy
57,Dresses,Dorothy Perkins,,Petite Leopard Chiffon Lace Insert Long Sleeve Mini Dress,£27.30 - £29.25,£39.00,Up to 30% OFF,https://www.dorothyperkins.com/product/dorothy-perkins-petite-leopard-chiffon-lace-insert-long-sleeve-mini-dress_bqq19710?colour=leopard,https://mediahub.debenhams.com/bqq19710_leopard_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Leopard Chiffon Lace Insert Long Sleeve Mini Dress leopard,,,,
58,Dresses,Dorothy Perkins,Black,Dp Luxe Petite Black Embroidered Velvet Mini Dress,£60.00,£75.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-dp-luxe-petite-black-embroidered-velvet-mini-dress_bqq19589?colour=black,https://mediahub.debenhams.com/bqq19589_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Dp Luxe Petite Black Embroidered Velvet Mini Dress black,,,,
59,Dresses,Dorothy Perkins,,Petite Geo Frill Hem Mini Dress,£19.20,£32.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-geo-frill-hem-mini-dress_bqq14319?colour=geo,https://mediahub.debenhams.com/bqq14319_geo_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Geo Frill Hem Mini Dress geo,,,,
