Brand,Category,Colour,Product Link,Main Image,Product Name,Current Price,Original Price,Swatch Image 1,Swatch Image 2,Swatch Image 3
Dorothy Perkins,Dresses,Khaki,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-animal-print-ruffle-sleeve-midi-dress_bqq18887?colour=khaki,https://mediahub.dorothyperkins.com/bqq18887_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Khaki Animal Print Ruffle Sleeve Midi Dress,£12.25,£35.00,,,
Dorothy Perkins,Dresses,Khaki,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-floral-v-neck-midi-dress_bqq19780?colour=khaki,https://mediahub.debenhams.com/bqq19780_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Khaki Floral V Neck Midi Dress,£14.50,£29.00,,,
Dorothy Perkins,Trousers,Khaki,https://www.dorothyperkins.com/product/dorothy-perkins-petite-button-tab-bengaline-trouser_bqq16665?colour=khaki,https://mediahub.debenhams.com/bqq16665_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Button Tab Bengaline Trouser,£11.60,£29.00,https://mediahub.debenhams.com/bqq16665_khaki_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq16665_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Trousers,Khaki,https://www.dorothyperkins.com/product/dorothy-perkins-petite-button-front-slim-leg-trouser_bqq17445?colour=khaki,https://mediahub.debenhams.com/bqq17445_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Button Front Slim Leg Trouser,£17.00,£35.00,https://mediahub.debenhams.com/bqq17445_khaki_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq17445_navy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Dresses,Khaki,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-animal-wrap-mini-dress_bqq18889?colour=khaki,https://mediahub.dorothyperkins.com/bqq18889_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Khaki Animal Wrap Mini Dress,£10.15,£29.00,,,
Dorothy Perkins,Tops,Khaki,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-animal-long-sleeve-button-front-tea-blouse_bqq19601?colour=khaki,https://mediahub.dorothyperkins.com/bqq19601_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Khaki Animal Long Sleeve Button Front Tea Blouse,£13.05,£29.00,,,
Dorothy Perkins,Shorts,Khaki,https://www.dorothyperkins.com/product/dorothy-perkins-petite-belted-paperbag-waist-shorts_bqq16576?colour=khaki,https://mediahub.dorothyperkins.com/bqq16576_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Belted Paperbag Waist Shorts,£12.00,£25.00,,,
Dorothy Perkins,Coats & Jackets,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-faux-leather-longline-aviator-jacket_bqq17958?colour=taupe,https://mediahub.debenhams.com/bqq17958_taupe_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Faux Leather Longline Aviator Jacket,£33.75,£75.00,https://mediahub.debenhams.com/bqq17958_taupe_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq17958_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq17958_brown_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr
Dorothy Perkins,Coats & Jackets,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-short-aviator-jacket_bqq17961?colour=taupe,https://mediahub.debenhams.com/bqq17961_taupe_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Short Aviator Jacket,£33.75,£75.00,https://mediahub.debenhams.com/bqq17961_taupe_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq17961_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Trousers,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-metallic-wide-leg-trouser_bqq19634?colour=champagne,https://mediahub.dorothyperkins.com/bqq19634_champagne_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Metallic Wide Leg Trouser,£20.25 - £22.50,£45.00,,,
Dorothy Perkins,Leggings & Jeggings,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-puff-sleeve-fit-and-flare-mini-dress_bqq15022?colour=neutral,https://mediahub.dorothyperkins.com/bqq15022_neutral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Puff Sleeve Fit And Flare Mini Dress,£29.00,,,,
Dorothy Perkins,Coats & Jackets,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-suedette-short-coat_bqq17947?colour=camel,https://mediahub.dorothyperkins.com/bqq17947_camel_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Suedette Short Coat,£28.00,£70.00,,,
Dorothy Perkins,Coats & Jackets,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-double-breasted-trench-coat_bqq17262?colour=camel,https://mediahub.debenhams.com/bqq17262_camel_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Double Breasted Trench Coat,£53.40,£89.00,,,
Dorothy Perkins,Knitwear,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-crew-neck-button-cuff-jumper_bqq17490?colour=camel,https://mediahub.debenhams.com/bqq17490_camel_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Crew Neck Button Cuff Jumper,£13.20,£24.00,https://mediahub.debenhams.com/bqq17490_camel_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq17490_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq17490_pink_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr
Dorothy Perkins,Blazers,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-metallic-double-breasted-blazer_bqq19633?colour=champagne,https://mediahub.dorothyperkins.com/bqq19633_champagne_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Metallic Double Breasted Blazer,£47.20,£59.00,,,
Dorothy Perkins,Coats & Jackets,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-cropped-aviator-jacket_bqq17962?colour=taupe,https://mediahub.dorothyperkins.com/bqq17962_taupe_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Cropped Aviator Jacket,£31.05,£69.00,,,
Dorothy Perkins,Blazers,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-ruched-sleeve-blazer_bqq17062?colour=stone,https://mediahub.dorothyperkins.com/bqq17062_stone_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Ruched Sleeve Blazer,£15.75 - £45.00,£45.00,https://mediahub.dorothyperkins.com/bqq17062_stone_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq17062_turquoise_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq17062_cobalt_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr
Dorothy Perkins,Trousers,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-ankle-grazer-trouser_bqq17061?colour=stone,https://mediahub.dorothyperkins.com/bqq17061_stone_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Ankle Grazer Trouser,£29.00,,https://mediahub.dorothyperkins.com/bqq17061_stone_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq17061_turquoise_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq17061_cobalt_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr
Dorothy Perkins,Dresses,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-camel-spot-v-neck-midi-dress_bqq11369?colour=camel,https://mediahub.dorothyperkins.com/bqq11369_camel_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Camel Spot V Neck Midi Dress,£13.00,£29.00,,,
Dorothy Perkins,Dresses,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-half-sleeve-tailored-shift-dress_bqq16493?colour=camel,https://mediahub.dorothyperkins.com/bqq16493_camel_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Half Sleeve Tailored Shift Dress,£22.50,£45.00,,,
Dorothy Perkins,Coats & Jackets,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-faux-leather-waterfall-jacket_bqq15859?colour=taupe,https://mediahub.dorothyperkins.com/bqq15859_taupe_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Faux Leather Waterfall Jacket,£20.65,£59.00,,,
Dorothy Perkins,Skirts,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-tailored-midi-skirt_bqq16820?colour=camel,https://mediahub.dorothyperkins.com/bqq16820_camel_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Tailored Midi Skirt,£13.00,£29.00,,,
Dorothy Perkins,Tops,"Cream, Camel",https://www.dorothyperkins.com/product/dorothy-perkins-petite-linen-look-waistcoat_bqq15784?colour=camel,https://mediahub.dorothyperkins.com/bqq15784_camel_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Linen Look Waistcoat,£13.00,£29.00,,,
Dorothy Perkins,Knitwear,Gray,https://www.dorothyperkins.com/product/dorothy-perkins-petite-funnel-neck-button-cuff-longline-jumper_bqq17488?colour=grey,https://mediahub.dorothyperkins.com/bqq17488_grey_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Funnel Neck Button Cuff Longline Jumper,£10.80,£24.00,,,
Dorothy Perkins,Dresses,Gray,https://www.dorothyperkins.com/product/dorothy-perkins-petite-velvet-sequin-midi-dress_bqq07577?colour=bronze,https://mediahub.debenhams.com/bqq07577_bronze_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Velvet Sequin Midi Dress,£42.25,£65.00,https://mediahub.debenhams.com/bqq07577_bronze_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq07577_silver_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Dresses,Gray,https://www.dorothyperkins.com/product/dorothy-perkins-petite-lace-trim-sequin-mini-dress_bqq19233?colour=silver,https://mediahub.debenhams.com/bqq19233_silver_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Lace Trim Sequin Mini Dress,£36.00,£45.00,,,
Dorothy Perkins,Skirts,Gray,https://www.dorothyperkins.com/product/dorothy-perkins-petite-velvet-sequin-mini-skirt_bqq19202?colour=green,https://mediahub.debenhams.com/bqq19202_green_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Velvet Sequin Mini Skirt,£23.20,£29.00,https://mediahub.debenhams.com/bqq19202_green_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq19202_silver_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Dresses,Gray,https://www.dorothyperkins.com/product/dorothy-perkins-petite-brushed-soft-touch-ruched-front-mini-dress_bqq19693?colour=charcoal,https://mediahub.debenhams.com/bqq19693_charcoal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Brushed Soft Touch Ruched Front Mini Dress,£11.60,£29.00,,,
Dorothy Perkins,Dresses,Gray,https://www.dorothyperkins.com/product/dorothy-perkins-petite-bengaline-mini-dress_bqq16664?colour=grey,https://mediahub.debenhams.com/bqq16664_grey_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Bengaline Mini Dress,£14.50,£29.00,https://mediahub.debenhams.com/bqq16664_grey_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq16664_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Knitwear,Gray,https://www.dorothyperkins.com/product/dorothy-perkins-petite-stitch-crew-neck-jumper_bqq19746?colour=grey%20marl,https://mediahub.debenhams.com/bqq19746_grey%20marl_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Stitch Crew Neck Jumper,£23.40,£39.00,,,
Dorothy Perkins,Coats & Jackets,Gray,https://www.dorothyperkins.com/product/dorothy-perkins-petite-herringbone-wool-smart-coat_bqq17511?colour=charcoal,https://mediahub.debenhams.com/bqq17511_charcoal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Herringbone Wool Smart Coat,£44.50,£89.00,,,
Dorothy Perkins,Coats & Jackets,Gray,https://www.dorothyperkins.com/product/dorothy-perkins-petite-belted-midi-coat_bqq17950?colour=dark%20grey,https://mediahub.dorothyperkins.com/bqq17950_dark%20grey_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Belted Midi Coat,£51.00,£85.00,,,
Dorothy Perkins,Coats & Jackets,Gray,https://www.dorothyperkins.com/product/dorothy-perkins-petite-suede-shearling-longline-coat_bqq17946?colour=charcoal,https://mediahub.debenhams.com/bqq17946_charcoal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Suede Shearling Longline Coat,£42.50,£85.00,,,
Dorothy Perkins,Cardigans,Gray,https://www.dorothyperkins.com/product/dorothy-perkins-petite-cable-knitted-maxi-cardigan_bqq19021?colour=charcoal,https://mediahub.dorothyperkins.com/bqq19021_charcoal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Cable Knitted Maxi Cardigan,£31.20,£39.00,,,
Dorothy Perkins,Dresses,Gray,https://www.dorothyperkins.com/product/dorothy-perkins-petite-wrap-detail-midi-dress_bqq19850?colour=grey%20marl,https://mediahub.dorothyperkins.com/bqq19850_grey%20marl_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Wrap Detail Midi Dress,£28.00,£35.00,https://mediahub.dorothyperkins.com/bqq19850_grey%20marl_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq19850_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Knitwear,Gray,https://www.dorothyperkins.com/product/dorothy-perkins-petite-whipstitch-cosy-high-neck-jumper_bqq20240?colour=grey%20marl,https://mediahub.dorothyperkins.com/bqq20240_grey%20marl_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Whipstitch Cosy High Neck Jumper,£36.00,£45.00,,,
Dorothy Perkins,Leggings & Jeggings,Gray,https://www.dorothyperkins.com/product/dorothy-perkins-petite-skinny-ankle-grazer-jeggings_bqq16363?colour=grey,https://mediahub.dorothyperkins.com/bqq16363_grey_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Skinny Ankle Grazer Jeggings,£14.00,£20.00,https://mediahub.dorothyperkins.com/bqq16363_grey_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq16363_ink_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Leggings & Jeggings,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-skinny-ankle-grazer-jeggings_bqq14852?colour=mid%20wash,https://mediahub.dorothyperkins.com/bqq14852_mid%20wash_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Skinny Ankle Grazer Jeggings,£14.00,£20.00,https://mediahub.dorothyperkins.com/bqq14852_mid%20wash_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq14852_indigo_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq14852_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr
Dorothy Perkins,Jeans,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-comfort-stretch-skinny-jeans_bqq14693?colour=indigo,https://mediahub.debenhams.com/bqq14693_indigo_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Comfort Stretch Skinny Jeans,£25.00,,https://mediahub.debenhams.com/bqq14693_indigo_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq14693_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq14693_mid%20wash_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr
Dorothy Perkins,Blazers,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-ruched-sleeve-blazer_aqq42573?colour=navy,https://mediahub.dorothyperkins.com/aqq42573_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Navy Ruched Sleeve Blazer,£31.50,£45.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-floral-devore-keyhole-mini-dress_bqq19624?colour=navy,https://mediahub.debenhams.com/bqq19624_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Floral Devore Keyhole Mini Dress,£44.00,£55.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-animal-shirred-shoulder-empire-long-sleeve-mini-dress_bqq19609?colour=blue,https://mediahub.debenhams.com/bqq19609_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Animal Shirred Shoulder Empire Long Sleeve Mini Dress,£21.00,£35.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-dp-luxe-petite-sequin-wrap-mini-dress_bqq19490?colour=navy,https://mediahub.dorothyperkins.com/bqq19490_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Dp Luxe Petite Sequin Wrap Mini Dress,£51.00,£85.00,https://mediahub.dorothyperkins.com/bqq19490_navy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq19490_berry_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Jeans,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-comfort-stretch-slim-jeans_bqq14696?colour=indigo,https://mediahub.debenhams.com/bqq14696_indigo_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Comfort Stretch Slim Jeans,£17.50,£25.00,https://mediahub.debenhams.com/bqq14696_indigo_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq14696_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq14696_mid%20wash_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr
Dorothy Perkins,Coats & Jackets,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-unlined-midi-coat_bqq17266?colour=khaki,https://mediahub.debenhams.com/bqq17266_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Unlined Midi Coat,£37.50,£75.00,https://mediahub.debenhams.com/bqq17266_khaki_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq17266_navy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Jeans,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-comfort-stretch-bootcut-jeans_bqq14699?colour=indigo,https://mediahub.debenhams.com/bqq14699_indigo_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Comfort Stretch Bootcut Jeans,£20.00,£25.00,https://mediahub.debenhams.com/bqq14699_indigo_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq14699_mid%20wash_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Coats & Jackets,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-military-double-breasted-maxi-coat_bqq03787?colour=navy,https://mediahub.debenhams.com/bqq03787_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Military Double Breasted Maxi Coat,£49.50,£99.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-zebra-shirred-cuff-mini-dress_bqq19591?colour=blue,https://mediahub.dorothyperkins.com/bqq19591_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Zebra Shirred Cuff Mini Dress,£11.60 - £13.05,£29.00,,,
Dorothy Perkins,Jeans,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-wide-leg-seam-detail-jeans_bqq19719?colour=dark%20blue,https://mediahub.dorothyperkins.com/bqq19719_dark%20blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Wide Leg Seam Detail Jeans,£28.00,£35.00,https://mediahub.dorothyperkins.com/bqq19719_dark%20blue_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq19719_washed%20black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-floral-midi-shirt-dress_bqq15266?colour=blue,https://mediahub.dorothyperkins.com/bqq15266_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Floral Midi Shirt Dress,£20.25,£45.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-leopard-burnout-long-sleeve-midi-dress_bqq19449?colour=navy,https://mediahub.debenhams.com/bqq19449_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Leopard Burnout Long Sleeve Midi Dress,£45.50,£65.00,,,
Dorothy Perkins,Tops,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-animal-long-sleeve-tea-blouse_bqq19612?colour=blue,https://mediahub.debenhams.com/bqq19612_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Animal Long Sleeve Tea Blouse,£11.60,£29.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-spot-printed-mini-dress_bqq07832?colour=blue,https://mediahub.dorothyperkins.com/bqq07832_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Spot Printed Mini Dress,£16.80,£28.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-spot-button-front-mini-dress_bqq19106?colour=blue,https://mediahub.dorothyperkins.com/bqq19106_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Spot Button Front Mini Dress,£15.75,£35.00,,,
Dorothy Perkins,Knitwear,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-v-neck-button-cuff-jumper_bqq17493?colour=navy,https://mediahub.debenhams.com/bqq17493_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite V Neck Button Cuff Jumper,£14.40,£24.00,https://mediahub.debenhams.com/bqq17493_navy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq17493_berry_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Jeans,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-skinny-ankle-grazer-jeans_bqq12756?colour=mid%20wash,https://mediahub.dorothyperkins.com/bqq12756_mid%20wash_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Skinny Ankle Grazer Jeans,£15.00,£25.00,https://mediahub.dorothyperkins.com/bqq12756_mid%20wash_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq12756_indigo_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq12756_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr
Dorothy Perkins,Trousers,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pull-on-wide-leg-trouser_bqq15744?colour=navy,https://mediahub.debenhams.com/bqq15744_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Pull On Wide Leg Trouser,£14.50,£29.00,https://mediahub.debenhams.com/bqq15744_navy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq15744_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Cardigans,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-longline-button-cuff-cardigan_bqq17492?colour=navy,https://mediahub.debenhams.com/bqq17492_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Longline Button Cuff Cardigan,£10.80,£24.00,https://mediahub.debenhams.com/bqq17492_navy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq17492_forest_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Jeans,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-high-rise-button-detail-patch-pocket-flare-jeans_bqq16638?colour=dark%20indigo,https://mediahub.debenhams.com/bqq16638_dark%20indigo_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite High Rise Button Detail Patch Pocket Flare Jeans,£23.40,£39.00,https://mediahub.debenhams.com/bqq16638_dark%20indigo_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq16638_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Trousers,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-high-waist-wide-leg-tailored-trouser_bqq11238?colour=navy,https://mediahub.debenhams.com/bqq11238_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite High Waist Wide Leg Tailored Trouser,£17.50,£35.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-animal-long-sleeve-keyhole-midi-dress_bqq19606?colour=blue,https://mediahub.dorothyperkins.com/bqq19606_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Animal Long Sleeve Keyhole Midi Dress,£23.40,£39.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-ditsy-floral-button-front-mini-dress_bqq19107?colour=navy,https://mediahub.dorothyperkins.com/bqq19107_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Red Ditsy Floral Button Front Mini Dress,£12.25,£35.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-ditsy-ruffle-hem-mini-dress_bqq18912?colour=blue,https://mediahub.dorothyperkins.com/bqq18912_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Ditsy Ruffle Hem Mini Dress,£10.15,£29.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-abstract-ruffle-hem-mini-dress_bqq18897?colour=cobalt,https://mediahub.debenhams.com/bqq18897_cobalt_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Abstract Ruffle Hem Mini Dress,£13.05 - £14.50,£29.00,,,
